conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,74E+18;Sun Jan 07 20:56:27 +0000 2024;0;@ganjarpranowo Pasangan anti mager mager club' sih ini;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Mrfuadiy/status/1744100709359055200;1,72E+18;Mrfuadiy
1,74E+18;Sun Jan 07 20:56:03 +0000 2024;0;Saya yakin Ganjar Pranowo akan terus berhasil dalam mewujudkan kemajuan melalui kebijakan-kebijakannya yang positif. Dukungan saya tanpa batas untuk Ganteng-Ganteng SATSET Ganjar Pranowo! @yaasiyas #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/ZDSMvn6MVk;1,74E+18;https://pbs.twimg.com/media/GDRKQY7bkAA6J6_.jpg;;in;Bandung;0;0;0;https://twitter.com/tkaanjniii/status/1744100609064857665;1,69E+18;tkaanjniii
1,74E+18;Sun Jan 07 20:55:46 +0000 2024;0;@Metro_TV @ganjarpranowo Bagus pak Ganjar jaket yg di pakai kali ini menunjukkan visi &amp;;;;;;;;;;;
1,74E+18;Sun Jan 07 20:55:36 +0000 2024;0;@TxtdariHI @ganjarpranowo @aniesbaswedan @prabowo 1.Ganjar 2 .Anis 3.Prabowo Karena pak Ganjar dalam membuat program;1,74E+18;;TxtdariHI;in;;0;0;0;https://twitter.com/FauzanA92116/status/1744100495223103522;1,71E+18;FauzanA92116
1,74E+18;Sun Jan 07 20:55:11 +0000 2024;0;Politik jadi gak mainstream kalo ada Ganjar Pranowo dan Mahfud MD di dalamnya. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/S3CjfZLyM7;1,74E+18;https://pbs.twimg.com/media/F_IrzsyakAAwkzv.jpg;;in;;0;0;0;https://twitter.com/aaa4343fce43/status/1744100388293243089;3632544733;aaa4343fce43
1,74E+18;Sun Jan 07 20:54:51 +0000 2024;0;Kesetaraan dan keadilan tercermin dalam langkah Ganjar Pranowo mendukung BUMDes dengan porsi saham yang adil. Semoga terus maju! @Xiepaxly #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/8sRCBEhEJj;1,74E+18;https://pbs.twimg.com/media/GDRJ-yZbcAAmSb4.jpg;;in;Tangsel;0;0;0;https://twitter.com/IrwandiJoss/status/1744100306739446024;1,70E+18;IrwandiJoss
1,74E+18;Sun Jan 07 20:54:47 +0000 2024;0;@yusuf_dumdum @ganjarpranowo Mantap .... #GanjarMahfud2024;1,74E+18;;yusuf_dumdum;in;Bogor, Jawa Barat 📌;0;0;0;https://twitter.com/BarCk_14/status/1744100287445655707;1,21E+18;BarCk_14
1,74E+18;Sun Jan 07 20:54:29 +0000 2024;0;‍️ Nomor urut 1? QT kompascom: Capres nomor urut 1 Ganjar Pranowo berkampanye di Karawang Jawa Barat pada Jumat (15/12/2023) Ganjar Mahfud Hebat #Coblos3 #3GM #nazarpemilu #GanjarMahfudM3nangDebat https://t.co/sbrR6QN9qs;1,74E+18;https://pbs.twimg.com/media/GDRJ4kNWUAAM78B.jpg;;in;Sri Lanka;0;0;0;https://twitter.com/Chandkuma/status/1744100215584407591;1904140796;Chandkuma
1,74E+18;Sun Jan 07 20:54:23 +0000 2024;0;@AirinDatangLagi @ganjarpranowo Yg di tanyakan gmn peran Indonesia kok jawabane Asean Nies Anies.;1,74E+18;;AirinDatangLagi;in;Yogjakarta.;0;0;0;https://twitter.com/BambangMali4/status/1744100186870464705;1,38E+18;BambangMali4
1,74E+18;Sun Jan 07 20:54:22 +0000 2024;0;@ganjarpranowo KEVIN MAGNUSEN PAK PLEASE KASIH BAJU LIVERPOOL #GGMU;1,74E+18;;ganjarpranowo;in;tanggerang selatan;0;0;0;https://twitter.com/tuanmudafariz/status/1744100186006470890;1,36E+18;tuanmudafariz
1,74E+18;Sun Jan 07 20:54:12 +0000 2024;0;Yang di goreng di Time Line Twiter hanya 1 dan 2. Terbukti netizen kita lebih suka bahas gimmick dari pada substansi debat. Padahal tadi itu panggung pak @ganjarpranowo hanya beliau satu-satunya paslon yang konsisten dengan tema.;1,74E+18;;;in;Malang, Jawa Timur;0;0;0;https://twitter.com/adib_musthafa/status/1744100140754055641;1,10E+18;adib_musthafa
1,74E+18;Sun Jan 07 20:53:40 +0000 2024;0;Kebijakan Ganjar Pranowo tidak hanya tegas tetapi juga menginspirasi. Ini membuktikan bahwa kepemimpinan yang berkualitas dapat merangkul kepentingan semua pihak. Ganteng-Ganteng SATSET Ganjar Pranowo! @yaaokkk #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/O8SpPxPv3C;1,74E+18;https://pbs.twimg.com/media/GDRJtavbcAEG1yW.jpg;;in;Bekasi;0;0;0;https://twitter.com/ftiahmddddd/status/1744100007891100058;1,69E+18;ftiahmddddd
1,74E+18;Sun Jan 07 20:52:58 +0000 2024;1;@99propaganda @ganjarpranowo @prabowo An*es sedari awal menekan dan menyerang Ganjar diawal main aman dan diujung menyerang. An*es &amp;;;;;;;;;;;
1,74E+18;Sun Jan 07 20:52:56 +0000 2024;1;@Resty_J_Cayah @prabowo @aniesbaswedan @ganjarpranowo Sipaling pertahanan dari yg paling bertahan hancur berantakan pertahanannya . Ini baru debat lha kalo perang beneran apa ga amburadul menhannya begini;1,74E+18;;Resty_J_Cayah;in;surabaya;0;0;0;https://twitter.com/ITamboen1/status/1744099824310612398;1862194608;ITamboen1
1,74E+18;Sun Jan 07 20:52:53 +0000 2024;0;@unmagnetism @ganjarpranowo wong saya suka cock;1,74E+18;;unmagnetism;in;deket aja;0;0;0;https://twitter.com/imgnw_/status/1744099809504768020;1,12E+18;imgnw_
1,74E+18;Sun Jan 07 20:52:34 +0000 2024;3;@ganjarpranowo @NarasiNewsroom @narasitv Katanya pak itu sakral dan rahasia gak harus di ungkapkan di depan Publik hehehehhe ;1,74E+18;;ganjarpranowo;in;Bogor, Jawa Barat 📌;0;0;0;https://twitter.com/BarCk_14/status/1744099733621383595;1,21E+18;BarCk_14
1,74E+18;Sun Jan 07 20:52:28 +0000 2024;0;Bangga memiliki pemimpin seperti Ganjar Pranowo yang memenangkan hati rakyat dengan kebijakan positif dalam pengelolaan sumber daya alam. @xicloves #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/UhtQEhiO1j;1,74E+18;https://pbs.twimg.com/media/GDRJb7UawAA-H8b.jpg;;in;SUKABUMI;0;0;0;https://twitter.com/chelseabelleryy/status/1744099707918709114;1,69E+18;chelseabelleryy
1,74E+18;Sun Jan 07 20:52:25 +0000 2024;0;@ganjarpranowo Lg tlp @MamatAlkatiri ya pak;1,74E+18;;ganjarpranowo;in;Indonesia;0;0;0;https://twitter.com/masreynaldi/status/1744099692487847980;2280191096;masreynaldi
1,74E+18;Sun Jan 07 20:52:07 +0000 2024;0;@Nikmatul_Sg @ganjarpranowo Semoga segala sesuatunya bisa berjalan dengan baik harapan besar untuk #GanjarMahfud2024 #GanjarMahfudM3nangDebat;1,74E+18;;Nikmatul_Sg;in;;0;0;0;https://twitter.com/rialisti5/status/1744099616906482067;1,60E+18;rialisti5
1,74E+18;Sun Jan 07 20:52:07 +0000 2024;37;Ganjar Bereaksi Keras Datanya Dituding Tidak Benar oleh Prabowo #GanjarPranowo https://t.co/ELIdGpSnv9;1,74E+18;;;in;Indonesia;0;44;0;https://twitter.com/jpnncom/status/1744099616797385119;79130206;jpnncom
1,74E+18;Sun Jan 07 20:51:49 +0000 2024;0;Kedekatan Mas Ganjar Pranowo dengan anak dan istri tidak hanya menunjukkan kehangatan keluarga tetapi juga keterlibatannya d mendukung pendidikan dan kesejahteraan anak-anak Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat #WaktunyaPrabowo https://t.co/KESSPXQggt;1,74E+18;https://pbs.twimg.com/media/GDRJRCdWAAA5-lF.jpg;;in;Surakarta, Jawa Tengah;0;0;0;https://twitter.com/DonaldAugust/status/1744099543266824614;3065723588;DonaldAugust
1,74E+18;Sun Jan 07 20:51:22 +0000 2024;0;Debat pertama miliknya Pak @aniesbaswedan Debat kedua miliknya Pak @gibran_tweet Debat ketiga miliknya Pak @ganjarpranowo Tinggal nunggu debat keempat nih????;1,74E+18;;;in;;0;0;0;https://twitter.com/LovelyMen0105/status/1744099429580439619;1,52E+18;LovelyMen0105
1,74E+18;Sun Jan 07 20:51:15 +0000 2024;0;Ganjar Pranowo membuktikan bahwa kebijakan adil dapat menciptakan kemenangan untuk semua. Dukungan penuh untuk Ganteng-Ganteng SATSET Ganjar Pranowo! @yaakiyuu #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/vZ5X9f5ZqZ;1,74E+18;https://pbs.twimg.com/media/GDRJKKLasAAQAcz.jpg;;in;CIREBON;0;0;0;https://twitter.com/auroraaasha/status/1744099402418106811;1,69E+18;auroraaasha
1,74E+18;Sun Jan 07 20:50:44 +0000 2024;0;@Vr1_Gim @puanmaharani_ri @ganjarpranowo @mohmahfudmd Keren Gan;1,74E+18;;Vr1_Gim;eu;-;0;0;0;https://twitter.com/wijihernawati/status/1744099271916617876;31337277;wijihernawati
1,74E+18;Sun Jan 07 20:50:36 +0000 2024;3;@ganjarpranowo bicara target Menhan yg tdk tercapai pd debat Capres semalam. Baru running 4 thn ada pandemi COVID-19 2 thn. Anda 10 thn jd Gubernur Jateng sampai target kah? Jateng masuk 15 Prov. Termiskin se-Nusantara dr 38 Provinsi. Jateng rank 2 Prov. ;1,74E+18;;ganjarpranowo;in;Fridge;0;1;1;https://twitter.com/iam_zelt/status/1744099236445319326;1,35E+18;iam_zelt
1,74E+18;Sun Jan 07 20:46:20 +0000 2024;0;@ganjarpranowo pngen denger pak ganjar bilang gini ke pak prabowo https://t.co/ZnEOqrIRrA;1,74E+18;https://pbs.twimg.com/media/GDRICY4aoAAGqzq.jpg;ganjarpranowo;in;;0;0;0;https://twitter.com/Dorukid/status/1744098164184129879;1571724846;Dorukid
1,74E+18;Sun Jan 07 20:46:15 +0000 2024;0;@ganjarpranowo Ketum;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/farisagustian/status/1744098142377972128;261233850;farisagustian
1,74E+18;Sun Jan 07 20:45:45 +0000 2024;0;@ganjarpranowo Siap juga nonton debat spektakuler yg pasti bikin kagum;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/rialisti5/status/1744098016246849694;1,60E+18;rialisti5
1,74E+18;Sun Jan 07 20:45:11 +0000 2024;0;Gue yakin Ganjar Pranowo dan Mahfud MD bisa bawa angin segar buat Indonesia. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/OnkU5h6EZa;1,74E+18;https://pbs.twimg.com/media/F_RruIBagAA8YLo.jpg;;in;;0;0;0;https://twitter.com/aaa4343fce43/status/1744097874600714571;3632544733;aaa4343fce43
1,74E+18;Sun Jan 07 20:44:29 +0000 2024;0;@matawardha @ShenoWirang @ganjarpranowo KSAU Syufa'at sdh pikun kayak opa ulik Dia di lantik jd KSAU 17 NOV 2009 Sedangkan tawaran hibah pesawat Mirage dtg di sampaikan Menhan Juwono soedarsono 19 Maret 2009 dan di tolak Jadi peristiwa penolakan hibah pes;1,74E+18;https://pbs.twimg.com/media/GDRHm-4awAAbb4K.jpg;matawardha;in;;0;0;0;https://twitter.com/Dargomb33306384/status/1744097697735544868;1,08E+18;Dargomb33306384
1,74E+18;Sun Jan 07 20:43:19 +0000 2024;0;@ganjarpranowo @mohmahfudmd Jaminan kesehatan di Indonesia harus merata sudah saatnya pelosok desa disentuh tangan2 pemerintah;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/rialisti5/status/1744097403333181569;1,60E+18;rialisti5
1,74E+18;Sun Jan 07 20:42:52 +0000 2024;0;@TeguhTimurCom @aniesbaswedan @prabowo @ganjarpranowo Anies.... Barokalloh... . Tampak Jelas KeSHOLEHANan nya... Santun dalam Debat.... Terasa RACUN bagi Lawan debatnya....;1,74E+18;;TeguhTimurCom;in;;0;0;0;https://twitter.com/Fauzi56100765/status/1744097289193640442;1,16E+18;Fauzi56100765
1,74E+18;Sun Jan 07 20:42:33 +0000 2024;2;@TxtdariHI @ganjarpranowo @aniesbaswedan @prabowo Sampai acara debat berakhir urutan klasemennya juga sama #GanjarMahfudM3nangDebat;1,74E+18;;TxtdariHI;in;Kota Bandung, Jawa Barat;0;0;0;https://twitter.com/TheLadyJokeer/status/1744097211242438706;1,21E+18;TheLadyJokeer
1,74E+18;Sun Jan 07 20:42:33 +0000 2024;1;@narkosun @ganjarpranowo Hasil dari Debat Publik terakhir:... https://t.co/dWwxlbWdFt;1,74E+18;https://pbs.twimg.com/media/GDRHK7gbkAAoTc0.jpg;narkosun;in;;0;1;0;https://twitter.com/ntar_yaa/status/1744097210713977163;786451134;ntar_yaa
1,74E+18;Sun Jan 07 20:42:33 +0000 2024;0;@are_inismyname Jawaban dan Gagasan pak Prabowo cuman satu kalimat Saya 𝗦𝗘𝗣𝗔𝗞𝗔𝗧 sama pak @ganjarpranowo #AsalJanganPrabowo #asalbukanprabowo;1,74E+18;;are_inismyname;in;Jakarta;0;0;0;https://twitter.com/parsib76/status/1744097209812201737;2326483062;parsib76
1,74E+18;Sun Jan 07 20:42:13 +0000 2024;0;Ganjar Pranowo Tokoh Pemimpin yang mampu membawa Indonesia menjadi negara yang lebih bermartabat Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat #WaktunyaPrabowo https://t.co/Mao3U9N3Yw;1,74E+18;https://pbs.twimg.com/media/GDRHC96WYAAIW1R.jpg;;in;;0;0;0;https://twitter.com/cdlongitvn79/status/1744097126928282022;1572567564;cdlongitvn79
1,74E+18;Sun Jan 07 20:41:47 +0000 2024;0;@ganjarpranowo Pelajaran yg bisa kita ambil adalah jangan sampai melupakan kenangan karena kenangan itulah pelajaran hidup paling berharga;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/rialisti5/status/1744097016098254924;1,60E+18;rialisti5
1,74E+18;Sun Jan 07 20:41:36 +0000 2024;1;@ekokuntadhi1 @ganjarpranowo Seragamnya keren. Semoga hasilnya juga keren;1,74E+18;;ekokuntadhi1;in;Kota Bandung, Jawa Barat;0;0;0;https://twitter.com/Mpxgo_BDG/status/1744096973517664624;1,56E+18;Mpxgo_BDG
1,74E+18;Sun Jan 07 20:41:18 +0000 2024;0;@thinkaboutzid @idextratime @ganjarpranowo pak monggo;1,74E+18;;thinkaboutzid;in;;0;0;0;https://twitter.com/machaeya_/status/1744096896766095411;1,07E+18;machaeya_
1,74E+18;Sun Jan 07 20:40:11 +0000 2024;0;Nggak salah deh kalo makin banyak yang #Ganjar Pranowo dan Mahfud MD2024. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/q8Xrpa53Nh;1,74E+18;https://pbs.twimg.com/media/F_YUmUTawAApjzc.jpg;;in;;0;0;0;https://twitter.com/aaa4343fce43/status/1744096614573109621;3632544733;aaa4343fce43
1,74E+18;Sun Jan 07 20:40:02 +0000 2024;0;@ganjarpranowo @ainurohman Pukulan Jab anda mantap mengena telak...lanjutkan bro...;1,74E+18;;ganjarpranowo;in;Malang;0;0;0;https://twitter.com/KangMas2012/status/1744096578871414824;710064727;KangMas2012
1,74E+18;Sun Jan 07 20:40:02 +0000 2024;0;@TxtdariHI @RirinAnis2 @ganjarpranowo @aniesbaswedan @prabowo Pastinya urutan pertama tuh Ganjar nggak ada yg lain #GanjarMahfudM3nangDebat;1,74E+18;;TxtdariHI;in;;0;0;0;https://twitter.com/rialisti5/status/1744096576363167882;1,60E+18;rialisti5
1,74E+18;Sun Jan 07 20:39:41 +0000 2024;0;Ganjar Pranowo Idola Rakyat Ganjar Mahfud Hebat #Coblos3 #3GM Memimpin Indonesia #GanjarMahfudM3nangDebat https://t.co/l2ZFJhV973;1,74E+18;https://pbs.twimg.com/media/GDRGfzTW0AAJtaz.jpg;;in;;0;0;0;https://twitter.com/tinyinsomniac/status/1744096490455261527;407436510;tinyinsomniac
1,74E+18;Sun Jan 07 20:38:19 +0000 2024;0;@DejaVu91123474 @ganjarpranowo @NarasiNewsroom @narasitv ini ga ketebak nih ;1,74E+18;;DejaVu91123474;in;DKI Jakarta, Indonesia;0;0;0;https://twitter.com/rujay_ajhu/status/1744096144584839644;1,08E+18;rujay_ajhu
1,74E+18;Sun Jan 07 20:37:53 +0000 2024;0;@puanmaharani_ri Tim pembasmi SGIE (01 &amp;;;;;;;;;;;
1,74E+18;Sun Jan 07 20:37:50 +0000 2024;0;@ganjarpranowo lucu bgtttttt siiiii;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/anxiesist/status/1744096022941536764;1,55E+18;anxiesist
1,74E+18;Sun Jan 07 20:37:39 +0000 2024;0;@TxtdariHI @ganjarpranowo @aniesbaswedan @prabowo Pastinya #GanjarMahfudM3nangDebat dan bisa jadi presiden 2024 Bismillah;1,74E+18;;TxtdariHI;in;;0;0;0;https://twitter.com/RirinAnis2/status/1744095976015491568;1,60E+18;RirinAnis2
1,74E+18;Sun Jan 07 20:35:14 +0000 2024;0;Kedekatan Ganjar Pranowo dengan keluarganya menciptakan atmosfer kehangatan yang diinginkan oleh masyarakat Jakarta Ganjar Mahfud Hebat #Coblos3 #3GM Memimpin Indonesia #GanjarMahfudM3nangDebat https://t.co/nDbu47gZ10;1,74E+18;https://pbs.twimg.com/media/GDRFdyBWQAA6CdI.jpg;;in;;0;0;0;https://twitter.com/Theyluv_ni22/status/1744095371393978828;1,68E+18;Theyluv_ni22
1,74E+18;Sun Jan 07 20:35:11 +0000 2024;0;Ganjar Pranowo dan Mahfud MD bukan cuma figur publik tapi temen yang oke! #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/wkSi8c7Uhe;1,74E+18;https://pbs.twimg.com/media/F_bizf3a8AAP2EJ.jpg;;in;;0;0;0;https://twitter.com/aaa4343fce43/status/1744095357120684329;3632544733;aaa4343fce43
1,74E+18;Sun Jan 07 20:35:00 +0000 2024;0;@ekokuntadhi1 @ganjarpranowo Pak @jokowi inikah calon pilihanmu untuk kami? Kalo ya tolong amplop bansos dan aparat lebih tebal dan giat lagi turun ke rakyat supaya bisa merubah hasil debat. ;1,74E+18;;ekokuntadhi1;in;surabaya;0;0;0;https://twitter.com/ITamboen1/status/1744095311054922087;1862194608;ITamboen1
1,74E+18;Sun Jan 07 20:34:52 +0000 2024;0;@ZulkifliLubis69 @aniesbaswedan @ganjarpranowo @prabowo Orang waras DIBANGSA ini tau ratusan triliun ditangan wowok yg tidak bisa dipertanggung jawabkan;1,74E+18;;ZulkifliLubis69;in;Jakarta Selatan, DKI Jakarta;0;0;0;https://twitter.com/GJokowe/status/1744095279203434552;1,58E+18;GJokowe
1,74E+18;Sun Jan 07 20:34:34 +0000 2024;0;Hayo Tebak-tebakan Hewan Kesayangan Capres Prabowo Subianto .... #prabowosubianto #debatcawapres2024 #fyp #ganjarpranowo #promedia #socmedpreneur #prabowo #relawanpride #pride https://t.co/TqnN8FRuGR;1,74E+18;https://pbs.twimg.com/ext_tw_video_thumb/1744094897110650880/pu/img/HAwg5pyjT3ZlD7Vg.jpg;;in;Jawa timur;0;0;0;https://twitter.com/AdatahRedaksi/status/1744095202288238808;1,49E+18;AdatahRedaksi
1,74E+18;Sun Jan 07 20:33:44 +0000 2024;0;@ganjarpranowo Manteep pak leyeh2 karo kipasan;1,74E+18;;ganjarpranowo;tl;Homeei;0;0;0;https://twitter.com/DenzieColunga/status/1744094993839714465;128894318;DenzieColunga
1,74E+18;Sun Jan 07 20:33:42 +0000 2024;0;@Resty_J_Cayah @prabowo @aniesbaswedan @ganjarpranowo Penampilan Prabowo sebagai menhan dalam debat terkait pertahanan emang dibawah standar. Ga tau kalau kinerja nya di lapangan.;1,74E+18;;Resty_J_Cayah;in;;0;0;0;https://twitter.com/JPwc03/status/1744094984540951017;1,14E+18;JPwc03
1,74E+18;Sun Jan 07 20:33:11 +0000 2024;0;@ganjarpranowo @ijlifi hormat kepada ketua;1,74E+18;;ganjarpranowo;in;9;0;1;0;https://twitter.com/hx600_/status/1744094853250867389;1,01E+18;hx600_
1,74E+18;Sun Jan 07 20:33:08 +0000 2024;0;@ganjarpranowo Gapapa sih pak kan poligami di sini legal;1,74E+18;;ganjarpranowo;in;🏳️‍🌈;0;0;0;https://twitter.com/liycanthropeew/status/1744094842622443700;1,70E+18;liycanthropeew
1,74E+18;Sun Jan 07 20:32:34 +0000 2024;0;@ganjarpranowo @NarasiNewsroom @narasitv Peeeeh.. Langsung ngadain acara joooossss pancen Bapak Uban ini.. Rujaaaaaak trus Pak Uban dan jangan lupa undang juga Abah @aniesbaswedan biar makin seru.. Salam SGIE @cakimiNOW ;1,74E+18;;ganjarpranowo;in;indonesia;0;0;0;https://twitter.com/alexisbaronk/status/1744094698321662431;1698645948;alexisbaronk
1,74E+18;Sun Jan 07 20:31:58 +0000 2024;0;el chudai mvp si malem ini mantap pak @ganjarpranowo hasil nyatet di x ga sia ;1,74E+18;;;in;;0;0;0;https://twitter.com/aibrahiim_/status/1744094546856907084;2363761068;aibrahiim_
1,74E+18;Sun Jan 07 20:31:57 +0000 2024;0;@Nikmatul_Sg @ganjarpranowo Amiiin pastikan terbaik untuk bangsa dan negara pastikan yg rekam jejaknya jelas bagus #GanjarMahfud2024 #GanjarMahfudM3nangDebat;1,74E+18;;Nikmatul_Sg;in;;0;0;0;https://twitter.com/RirinAnis2/status/1744094541416988931;1,60E+18;RirinAnis2
1,74E+18;Sun Jan 07 20:31:50 +0000 2024;1;Debat capres kali ini menurut gua dimenangkan oleh pak @ganjarpranowo beliau bisa menjawab dengan tenang dan tetap dalam konteks disaat pak Prabowo dan Pak Anis saling sikut²an:));1,74E+18;;;in;;0;0;0;https://twitter.com/cukurancepak/status/1744094515076714687;1,48E+18;cukurancepak
1,74E+18;Sun Jan 07 20:31:48 +0000 2024;0;@ganjarpranowo Pengalaman dan cerita yg sangat menarik terimakasih pak ganjar dan bu atikoh sudah berbagi cerita masa hidup dulu kepada kami;1,74E+18;;ganjarpranowo;in;Jakarta;0;0;0;https://twitter.com/Apriant48597279/status/1744094504653828590;1,71E+18;Apriant48597279
1,74E+18;Sun Jan 07 20:29:34 +0000 2024;0;@TxtdariHI @ganjarpranowo @aniesbaswedan @prabowo Pak @ganjarpranowo Sangat tenang semua pertanyaan pemaparan jawaban dan pertanyaan dalam debat ke 3 malam ini #GanjarMahfudM3nangDebat;1,74E+18;;TxtdariHI;in;;0;0;0;https://twitter.com/adani_sindi/status/1744093944122904600;1,71E+18;adani_sindi
1,74E+18;Sun Jan 07 20:29:10 +0000 2024;0;‍‍‍ Ganjar Pranowo pemimpin yang tak lupa akan akarnya Ganjar Mahfud Hebat #Coblos3 #3GM #nazarpemilu #GanjarMahfudM3nangDebat https://t.co/UmYG1DJdI9;1,74E+18;https://pbs.twimg.com/media/GDREFrDWsAAStaP.jpg;;in;;0;0;0;https://twitter.com/Sb_mangang/status/1744093843283165291;1,57E+18;Sb_mangang
1,74E+18;Sun Jan 07 20:28:54 +0000 2024;0;@BabaHyung @ganjarpranowo Iyup bub tole tole dulu atuh atuh;1,74E+18;;BabaHyung;in;;0;1;0;https://twitter.com/PinC4n/status/1744093777780932739;1,74E+18;PinC4n
1,74E+18;Sun Jan 07 20:28:45 +0000 2024;1;@pandji Bang twit pak @ganjarpranowo soal mamat gunshop bahas di nonononoice ;1,74E+18;;pandji;in;Cikarang, Indonesia;0;0;0;https://twitter.com/agungWiranu/status/1744093738664972376;347660907;agungWiranu
1,74E+18;Sun Jan 07 20:28:30 +0000 2024;0; Ganjar Pranowo pemimpin yang mengerti rasa masyarakat Ganjar Mahfud Hebat #Coblos3 #3GM #nazarpemilu #GanjarMahfudM3nangDebat https://t.co/8O3bVDBR1e;1,74E+18;https://pbs.twimg.com/media/GDRD73lXEAAxHam.jpg;;in;Murder Mistery 2;0;0;0;https://twitter.com/sales4mm2/status/1744093674735030459;1,68E+18;sales4mm2
1,74E+18;Sun Jan 07 20:27:48 +0000 2024;0;@Gus_Raharjo @ganjarpranowo @mohmahfudmd Semangat terus tak pernah kendor hingga hasil akhir penghitungan suara #GanjarMahfud2024 #GanjarMahfudM3nangDebat;1,74E+18;;Gus_Raharjo;in;;0;0;0;https://twitter.com/FauzanMuba39759/status/1744093499627360335;1,72E+18;FauzanMuba39759
1,74E+18;Sun Jan 07 20:27:42 +0000 2024;0;@narkosun @ganjarpranowo Mantap;1,74E+18;;narkosun;in;Sragen, Jawa Tengah;0;0;0;https://twitter.com/KurniawanRicho/status/1744093473840787585;1458617708;KurniawanRicho
1,74E+18;Sun Jan 07 20:27:38 +0000 2024;0;Alasan apa ini? Kan dari awal debat sudah tahu waktu penyampaian berapa menit. @aniesbaswedan dan @ganjarpranowo bisa cukup waktu. Mereka siap nyapres siap data dan adu data siap debat. Masa capres Anda ga bisa. Sudah tiga kali lho pengalaman nyapresnya.;1,74E+18;;;in;Jakarta;0;0;0;https://twitter.com/BelleMbah/status/1744093457457786890;1,62E+18;BelleMbah
1,74E+18;Sun Jan 07 20:26:51 +0000 2024;0;@unmagnetism pak @ganjarpranowo nih pak;1,74E+18;;unmagnetism;in;Jakarta;0;0;0;https://twitter.com/indrasuwendi/status/1744093260015141218;350737649;indrasuwendi
1,74E+18;Sun Jan 07 20:26:33 +0000 2024;1;@Nikmatul_Sg @ganjarpranowo Tua muda.. miskin kaya.. perempuan laki2 .. anak2 dewasa.. Semuanya nyaman berada di sisi pak Ganjar #GanjarMahfud2024 #GanjarMahfudM3nangDebat;1,74E+18;;Nikmatul_Sg;in;Kota Bandung, Jawa Barat;0;0;0;https://twitter.com/TheLadyJokeer/status/1744093184526057753;1,21E+18;TheLadyJokeer
1,74E+18;Sun Jan 07 20:26:29 +0000 2024;0; Semoga Mahfud MD bersama Ganjar Pranowo pimpin Ganjar Mahfud Hebat #Coblos3 #3GM #nazarpemilu #GanjarMahfudM3nangDebat https://t.co/0Wg4OHhrQP;1,74E+18;https://pbs.twimg.com/media/GDRDej7WEAA99TS.jpg;;in;;0;0;0;https://twitter.com/ravendazzer/status/1744093169682206945;1045312536;ravendazzer
1,74E+18;Sun Jan 07 20:25:42 +0000 2024;1;@ganjarpranowo Nostalgia Pak Ganjar ke masa lalu menunjukkan bahwa beliau adalah sosok yang cerdas dan memiliki visi yang jelas;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/cloverwinny00/status/1744092971157626950;1,72E+18;cloverwinny00
1,74E+18;Sun Jan 07 20:25:36 +0000 2024;0;@ganjarpranowo Pak rambutnya putih krn usia atau memang dicat ya pak?;1,74E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/gofygoober_/status/1744092946801242216;1,26E+18;gofygoober_
1,74E+18;Sun Jan 07 20:25:34 +0000 2024;0;@Gus_Raharjo @ganjarpranowo @mohmahfudmd Masih tetap semangat dan setia satukan suara untuk kesejahteraan rakyat Indonesia bersama #GanjarMahfud2024 #GanjarMahfudM3nangDebat;1,74E+18;;Gus_Raharjo;in;;0;0;0;https://twitter.com/RirinAnis2/status/1744092937993286029;1,60E+18;RirinAnis2
